"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-10-30",,,"7.38",,,"0.00",,"0.0","0.0","51","57","42",,,"  330","  320",,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-10-31",,,"4.70",,,"0.00",,"0.0","0.0","51","68","39",,,"  170","  160",,,,"13.0","18.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-01",,,"10.51",,,"0.00",,"0.0","0.0","58","63","40",,,"  310","  330",,,,"23.9","35.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-02",,,"4.03",,,"0.00",,"0.0","0.0","44","56","34",,,"  250","  250",,,,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-03",,,"4.92",,,"0.00",,"0.0","0.0","47","69","35",,,"  200","  200",,,,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-04",,,"4.70",,,"0.00",,"0.0","0.0","54","73","40",,,"  200","  200",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-05",,,"4.70",,,"0.00",,"0.0","0.0","56","71","43",,,"  180","  180",,,,"13.0","19.9",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-06",,,"2.91",,,"0.00",,"0.0","0.0","57","74","42",,,"   60","   80",,,,"8.1","11.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-07",,,"3.36",,,"0.00",,"0.0","0.0","60","80","46",,,"  110","  150",,,,"12.1","15.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-08",,,"4.25",,,"0.00",,"0.0","0.0","68","81","55",,,"  130","  130",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-09",,,"5.59",,,"0.00",,"0.0","0.0","69","83","58",,,"  140","  150",,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-10",,,"7.38",,,"0.00",,"0.0","0.0","69","79","59",,,"  160","  160",,,,"21.9","30.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-11",,,"7.83",,,"0.09",,"0.0","0.0","66","70","50",,,"  360","  260",,,,"17.0","23.9",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-12",,,"5.59",,,"0.00",,"0.0","0.0","54","66","42",,,"  360","  360",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-13",,,"5.14",,,"0.00",,"0.0","0.0","53","66","42",,,"  310","  320",,,,"14.1","19.9",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-14",,,"8.05",,,"0.00",,"0.0","0.0","53","73","39",,,"  170","  170",,,,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-15",,,"12.97",,,"0.15",,"0.0","0.0","64","69","44",,,"  190","  200",,,,"32.0","53.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-16",,,"4.03",,,"0.00",,"0.0","0.0","49","63","34",,,"  260","  240",,,,"8.9","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-17",,,"8.95",,,"0.00",,"0.0","0.0","51","56","38",,,"  360","  330",,,,"19.9","27.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-18",,,"4.70",,,"0.00",,"0.0","0.0","44","59","32",,,"  130","  130",,,,"8.9","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-19",,,"10.74",,,"0.00",,"0.0","0.0","52","68","41",,,"  190","  210",,,,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-20",,,"6.49",,,"0.00",,"0.0","0.0","57","71","45",,,"  200","  220",,,,"14.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-21",,,"3.13",,,"0.00",,"0.0","0.0","58","74","45",,,"  100","  250",,,,"8.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-22",,,"9.17",,,"0.07",,"0.0","0.0","58","67","41",,,"  330","  330",,,,"19.9","29.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-23",,,"2.68",,,"0.00",,"0.0","0.0","45","54","33",,,"   30","   60",,,,"12.1","15.0",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-24",,,"7.61",,,"0.00",,"0.0","0.0","46","64","34",,,"  170","  170",,,,"19.9","28.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-25",,,"15.88",,,"0.04",,"0.0","0.0","60","67","54",,,"  180","  170",,,,"31.1","44.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-26",,,"3.36",,,"0.00",,"0.0","0.0","54","59","40",,,"   10","  330",,,,"8.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-27",,,"2.91",,,"0.00",,"0.0","0.0","47","62","38",,,"  350","  360",,,,"10.1","21.0",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-28",,,"5.82",,,"0.00",,"0.0","0.0","51","57","37",,,"   10","  340",,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-29",,,"3.80",,,"0.37",,"0.0","0.0","43","52","34",,,"  350","   90",,,,"13.0","35.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-11-30",,,"11.41",,,"0.48",,"0.2","0.0","39","43","32",,,"  310","  310",,,,"21.0","31.1",,"    1",,,"    1",,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-01",,,"6.04",,,"0.00",,"0.0","0.0","33","42","26",,,"  270","  260",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-02",,,"2.01",,,"0.00",,"0.0","0.0","33","49","20",,,"   80","   70",,,,"6.9","11.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-03",,,"2.91",,,"0.17",,"0.0","0.0","39","58","26",,,"  130","  210",,,,"10.1","15.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-04",,,"5.82",,,"0.61",,"0.0","0.0","45","47","36",,,"  290","  270",,,,"15.0","21.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-05",,,"3.36",,,"0.00",,"0.0","0.0","43","56","32",,,"  270","  290",,,,"8.9","14.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-06",,,"5.14",,,"0.00",,"0.0","0.0","42","58","30",,,"  360","  300",,,,"17.0","23.9",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-07",,,"9.17",,,"0.00",,"0.0","0.0","39","42","31",,,"  350","  350",,,,"16.1","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-08",,,"2.91",,,"0.00",,"0.0","0.0","40","45","30",,,"  180","  360",,,,"8.9","10.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-09",,,"5.37",,,"0.00",,"0.0","0.0","43","66","29",,,"  200","  220",,,,"12.1","16.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-10",,,"5.59",,,"0.00",,"0.0","0.0","51","71","36",,,"  180","  190",,,,"14.1","18.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-11",,,"9.84",,,"0.01",,"0.0","0.0","53","66","39",,,"  190","  200",,,,"17.0","25.1",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-12",,,"9.17",,,"0.10",,"0.0","0.0","60","68","44",,,"  180","  180",,,,"21.0","28.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-13",,,"5.59",,,"0.49",,"0.0","0.0","46","53","33",,,"   10","  360",,,,"17.0","23.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-14",,,"9.62",,,"0.70",,"0.0","0.0","40","41","32",,,"  330","  340",,,,"18.1","29.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-15",,,"6.71",,,"0.00",,"0.0","0.0","36","46","30",,,"   50","   60",,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-16",,,"5.82",,,"0.16",,"0.0","0.0","42","44","34",,,"  280","  360",,,,"14.1","25.9",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-17",,,"5.59",,,"0.00",,"0.0","0.0","35","41","27",,,"  320","  290",,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-18",,,"2.46",,,"0.00",,"0.0","0.0","33","45","24",,,"  120","  130",,,,"8.9","13.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-19",,,"5.59",,,"0.32",,"0.0","0.0","39","52","30",,,"  190","  190",,,,"17.0","23.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-20",,,"3.80",,,"0.06",,"0.0","0.0","45","51","33",,,"  320","  330",,,,"8.9","12.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-21",,,"8.05",,,"0.00",,"0.0","0.0","43","60","32",,,"  250","  240",,,,"18.1","33.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-22",,,"4.47",,,"0.00",,"0.0","0.0","50","56","36",,,"  360","   20",,,,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-23",,,"16.11",,,"0.46",,"0.0","0.0","48","61","36",,,"  180","  180",,,,"28.0","40.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-24",,,"10.96",,,"0.32",,"0.0","0.0","43","51","24",,,"  320","  270",,,,"21.0","31.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-25",,,"8.05",,,"0.00",,"0.0","0.0","24","27","17",,,"  320","  290",,,,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-26",,,"6.26",,,"0.00",,"0.0","0.0","28","51","17",,,"  200","  210",,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-27",,,"11.86",,,"0.00",,"0.0","0.0","43","62","31",,,"  190","  180",,,,"25.9","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-28",,,"8.28",,,"0.00",,"0.0","0.0","52","57","33",,,"  190","  200",,,,"21.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-29",,,"5.14",,,"0.00",,"0.0","0.0","37","52","28",,,"  110","   80",,,,"10.1","15.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-30",,,"16.11",,,,,"0.0","0.0","52","68","38",,,"  180","  180",,,,"29.1","40.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2020-12-31",,,"8.50",," 1629",,,"0.0","0.0","45","45","41",,,"   30","   40",,,,"15.0","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-01",,,"10.74",,,"0.54",,"0.0","0.0","55","75","45",,,"  210","  200",,,,"29.1","47.0",,"    1","    1",,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-02",,,"4.47",,,"0.02",,"0.0","0.0","49","53","42",,,"  280","  280",,,,"12.1","16.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-03",,,"5.59",,,"0.03",,"0.0","0.0","43","50","32",,,"  270","  260",,,,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-04",,,"4.70",,,"0.00",,"0.0","0.0","40","58","29",,,"  190","  180",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-05",,,"6.93",,,"0.00",,"0.0","0.0","47","52","32",,,"  310","  310",,,,"18.1","23.9",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-06",,,"6.49",,,"0.00",,"0.0","0.0","38","48","30",,,"   60","   60",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-07",,,"10.51",,,"0.00",,"0.0","0.0","38","41","36",,,"   20","   10",,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-08",,,"11.18",,,"0.00",,"0.0","0.0","38","39","34",,,"  310","  350",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-09",,,"8.72",,,"0.00",,"0.0","0.0","35","35","31",,,"   10","  310",,,,"15.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-10",,,"5.59",,,"0.00",,"0.0","0.0","33","40","29",,,"   10","  320",,,,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-11",,,"6.26",,,"0.01",,"0.0","0.0","32","35","30",,,"   20","  360",,,,"13.0","17.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-12",,,"4.25",,,"0.00",,"0.0","0.0","32","43","26",,,"  170","  150",,,,"8.9","14.1",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-13",,,"6.26",,,"0.00",,"0.0","0.0","34","50","21",,,"  200","  200",,,,"13.0","23.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-14",,,"12.75",,,"0.03",,"0.0","0.0","41","58","30",,,"  300","  300",,,,"23.0","33.1",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-15",,,"8.50",,,"0.01",,"0.0","0.0","45","51","32",,,"  270","  230",,,,"21.9","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-16",,,"8.95",,,"0.00",,"0.0","0.0","37","43","35",,,"  290","  290",,,,"17.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-17",,,"7.83",,,"0.00",,"0.0","0.0","42","51","38",,,"  260","  260",,,,"17.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-18",,,"5.59",,,"0.00",,"0.0","0.0","43","54","34",,,"  260","  280",,,,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-19",,,"6.71",,,"0.00",,"0.0","0.0","50","61","45",,,"  300","  290",,,,"13.0","19.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-20",,,"5.82",,,"0.08",,"0.0","0.0","44","50","34",,,"  310","  310",,,,"17.0","23.9",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-21",,,"3.36",,,"0.16",,"0.0","0.0","43","49","39",,,"  290","  300",,,,"8.9","13.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-22",,,"6.26",,,"0.00",,"0.0","0.0","41","52","31",,,"   10","  340",,,,"14.1","21.9",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-23",,,"7.16",,,"0.00",,"0.0","0.0","36","48","26",,,"   60","   60",,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-24",,,"4.25",,,"0.03",,"0.0","0.0","45","54","37",,,"  180","  180",,,,"14.1","18.1",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-25",,,"7.83",,,"1.35",,"0.0","0.0","53","68","48",,,"  190","  190",,,,"23.0","33.1",,"    1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-26",,,"8.50",,,"0.00",,"0.0","0.0","60","67","40",,,"  290","  300",,,,"17.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-27",,,"11.18",,,"0.02",,"0.0","0.0","42","44","34",,,"  320","  320",,,,"21.0","29.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-28",,,"9.62",,,"0.00",,"0.0","0.0","34","40","26",,,"   10","  350",,,,"17.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-29",,,"3.80",,,"0.00",,"0.0","0.0","32","46","25",,,"  110","   70",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-30",,,"9.40",,,"0.20",,"0.0","0.0","40","52","32",,,"  150","  150",,,,"23.9","35.1",,,,"    1","    1",,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-01-31",,,"11.86",,,"0.08",,"0.0","0.0","50","58","37",,,"  180","  170",,,,"23.0","31.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-01",,,"14.09",,,"0.02",,"0.1","0.0","37","41","32",,,"  320","  350",,,,"21.9","35.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-02",,,"12.30",,,"0.00",,"0.0","0.0","34","42","29",,,"  360","  360",,,,"19.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-03",,,"4.25",,,"0.00",,"0.0","0.0","35","46","27",,,"  360","  320",,,,"12.1","18.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-04",,,"12.30",,,"0.16",,"0.0","0.0","38","55","27",,,"  190","  190",,,,"29.1","42.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-05",,,"6.26",,,"0.00",,"0.0","0.0","42","50","30",,,"  280","  290",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-06",,,"4.03",,,"0.02",,"0.0","0.0","40","50","33",,,"  170","  170",,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-07",,,"7.83",,,"0.15",,"0.0","0.0","36","41","26",,,"   10","  360",,,,"18.1","23.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-08",,,"4.03",,,"0.00",,"0.0","0.0","34","49","26",,,"  160","  150",,,,"12.1","18.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-09",,,"5.37",,,"0.00",,"0.0","0.0","44","57","34",,,"   10","  360",,,,"15.0","18.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-10",,,"5.59",,,"0.05",,"0.0","0.0","47","63","37",,,"  360","  310",,,,"15.0","21.9",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-11",,,"10.51",,,"0.31",,"0.0","0.0","36","37","30",,,"   10","  350",,,,"16.1","25.9",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-12",,,"9.84",,,"0.00",,"0.0","0.0","30","31","28",,,"  360","  320",,,,"15.0","23.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-13",,,"9.17",,,"0.00",,"0.0","0.0","29","30","23",,,"  360","  320",,,,"16.1","23.0",,"    1",,,,,"    1",,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-14",,,"10.51",,,"0.17",,"0.1","0.0","25","26","23",,,"   10","  350",,,,"18.1","28.0",,"    1",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-15",,,"10.74",,,"0.76",,"1.7","2.0","25","26","16",,,"   40","  290",,,,"18.1","23.9",,"    1",,,"    1","    1","    1",,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-16",,,"6.71",,,"0.00",,"0.0","2.0","16","18","11",,,"  280","  150",,,,"14.1","27.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-17",,,"6.26",,,"0.28",,"2.8","3.9","20","28","15",,,"   60","   60",,,,"13.0","15.0",,"    1",,,"    1","    1",,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-18",,,"8.05",,,"0.03",,"0.5","3.9","29","31","23",,,"  340","   90",,,,"14.1","32.0",,"    1",,,,,"    1",,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-19",,,"5.14",,,"0.00",,"0.0","3.9","25","36","15",,,"  340","  100",,,,"12.1","23.9",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-20",,,"2.68",,,"0.00",,"0.0","3.9","26","42","13",,,"  160","  180",,,,"8.1","13.0",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-21",,,"8.72",,,"0.00",,"0.0","2.0","37","56","24",,,"  190","  180",,,,"25.1","35.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-22",,,"8.72",,,"0.14",,"0.0","0.0","49","57","37",,,"  200","  190",,,,"21.0","33.1",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-23",,,"7.16",,,"0.00",,"0.0","0.0","52","70","38",,,"  270","  270",,,,"17.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013897","NASHVILLE INTERNATIONAL AIRPORT, TN US","2021-02-24",,,"9.62",,,"0.00",,"0.0","0.0","58","75","43",,,"  190","  190",,,,"19.9","28.0",,,,,,,,,,,,,,,,,,,,,,
